D1,D2,D3,Date,M1,M2
LATAM,Consumer,Central America,2015-03-22T00:00,159.9600067,19.20000076
LATAM,Consumer,South America,2015-03-22T00:00,129.9900055,11.69999981
LATAM,Consumer,South America,2015-03-22T00:00,399.980011,28
LATAM,Consumer,Caribbean,2015-03-22T00:00,199.9199982,17.98999977
LATAM,Consumer,Caribbean,2015-03-22T00:00,149.9400024,13.48999977
LATAM,Consumer,Central America,2015-03-22T00:00,199.9199982,19.98999977
LATAM,Consumer,South America,2015-03-22T00:00,249.8999939,7.5
LATAM,Consumer,South America,2015-03-22T00:00,199.9199982,23.98999977
LATAM,Consumer,Central America,2015-03-22T00:00,149.9400024,14.98999977
LATAM,Consumer,South America,2015-03-22T00:00,49.97999954,12.5
LATAM,Consumer,Central America,2015-03-22T00:00,199.9199982,25.98999977
LATAM,Consumer,Caribbean,2015-03-22T00:00,149.9400024,17.98999977
LATAM,Consumer,Caribbean,2015-03-22T00:00,249.8999939,10
LATAM,Consumer,South America,2015-03-22T00:00,199.9199982,29.98999977
LATAM,Consumer,South America,2015-03-22T00:00,199.9199982,31.98999977
LATAM,Home Office,South America,2015-03-22T00:00,99.95999908,5
LATAM,Home Office,South America,2015-03-22T00:00,49.97999954,0.5
LATAM,Consumer,South America,2015-03-22T00:00,150,0
LATAM,Consumer,South America,2015-03-22T00:00,299.9500122,3
LATAM,Consumer,Central America,2015-03-22T00:00,129.9900055,1.299999952
LATAM,Consumer,South America,2015-03-22T00:00,399.980011,48
LATAM,Consumer,Central America,2015-03-22T00:00,50,8
LATAM,Consumer,Central America,2015-03-22T00:00,50,8.5
LATAM,Corporate,Caribbean,2015-03-22T00:00,129.9900055,20.79999924
LATAM,Corporate,Caribbean,2015-03-22T00:00,399.980011,52
LATAM,Corporate,Caribbean,2015-03-22T00:00,199.9799957,50
LATAM,Corporate,Caribbean,2015-03-22T00:00,150,1.5
LATAM,Corporate,Caribbean,2015-03-22T00:00,499.9500122,20
LATAM,Corporate,Central America,2015-03-22T00:00,99.98999786,5.5
LATAM,Corporate,Central America,2015-03-22T00:00,119.9800034,8.399999619
LATAM,Consumer,Central America,2015-03-22T00:00,299.9700012,59.99000168
LATAM,Consumer,Central America,2015-03-22T00:00,299.9700012,6
LATAM,Consumer,South America,2015-03-22T00:00,159.9600067,16
LATAM,Consumer,Central America,2015-03-22T00:00,399.980011,20
LATAM,Consumer,Central America,2015-03-22T00:00,299.980011,45
LATAM,Consumer,Central America,2015-03-22T00:00,299.980011,48
LATAM,Consumer,Central America,2015-03-22T00:00,79.98000336,2.400000095
LATAM,Consumer,Central America,2015-03-22T00:00,134.9700012,1.350000024
LATAM,Consumer,Central America,2015-03-22T00:00,150,30
LATAM,Consumer,Central America,2015-03-22T00:00,299.9700012,3
LATAM,Consumer,Central America,2015-03-22T00:00,179.9700012,7.199999809
LATAM,Consumer,Central America,2015-03-22T00:00,150,25.5
LATAM,Corporate,Central America,2015-03-22T00:00,239.9600067,13.19999981
LATAM,Corporate,Central America,2015-03-22T00:00,125,22.5
LATAM,Home Office,South America,2015-03-22T00:00,150,37.5
LATAM,Home Office,South America,2015-03-22T00:00,129.9900055,15.60000038
LATAM,Home Office,South America,2015-03-22T00:00,50,0.5
LATAM,Home Office,South America,2015-03-22T00:00,299.980011,0
LATAM,Consumer,Central America,2015-03-22T00:00,49.97999954,0
LATAM,Consumer,Central America,2015-03-22T00:00,299.9700012,0
LATAM,Consumer,South America,2015-03-22T00:00,399.980011,12
LATAM,Consumer,South America,2015-03-22T00:00,399.980011,16
LATAM,Consumer,Caribbean,2015-03-22T00:00,119.9800034,18
LATAM,Consumer,Caribbean,2015-03-22T00:00,179.9700012,12.60000038
LATAM,Consumer,South America,2015-03-22T00:00,239.9600067,24
LATAM,Consumer,Caribbean,2015-03-22T00:00,100,16
LATAM,Consumer,Caribbean,2015-03-22T00:00,250,13.75
LATAM,Consumer,South America,2015-03-22T00:00,199.9499969,25.98999977
LATAM,Home Office,Central America,2015-03-22T00:00,399.980011,8
LATAM,Home Office,South America,2015-03-22T00:00,399.980011,36
LATAM,Home Office,Central America,2015-03-22T00:00,299.980011,30
LATAM,Home Office,South America,2015-03-22T00:00,179.9700012,9.899999619
LATAM,Home Office,South America,2015-03-22T00:00,200,36
LATAM,Home Office,South America,2015-03-22T00:00,299.9500122,9
LATAM,Home Office,South America,2015-03-22T00:00,250,12.5
LATAM,Home Office,Caribbean,2015-03-22T00:00,89.98000336,8.100000381
LATAM,Home Office,Caribbean,2015-03-22T00:00,119.9800034,10.80000019
LATAM,Home Office,Caribbean,2015-03-22T00:00,74.97000122,7.5
LATAM,Home Office,Caribbean,2015-03-22T00:00,127.9599991,5.119999886
LATAM,Home Office,Caribbean,2015-03-22T00:00,239.9600067,21.60000038
LATAM,Consumer,South America,2015-03-22T00:00,74.97000122,6.75
LATAM,Consumer,South America,2015-03-22T00:00,239.9600067,16.79999924
LATAM,Consumer,South America,2015-03-22T00:00,200,32
LATAM,Consumer,South America,2015-03-22T00:00,274.8500061,68.70999908
LATAM,Consumer,South America,2015-03-22T00:00,129.9900055,5.199999809
LATAM,Consumer,South America,2015-03-22T00:00,100,12
LATAM,Consumer,South America,2015-03-22T00:00,399.9599915,28
LATAM,Consumer,South America,2015-03-22T00:00,59.99000168,9
LATAM,Consumer,South America,2015-03-22T00:00,69.98000336,2.799999952
LATAM,Consumer,South America,2015-03-22T00:00,239.9600067,31.19000053
LATAM,Consumer,South America,2015-03-22T00:00,399.9599915,36
LATAM,Consumer,South America,2015-03-22T00:00,159.9600067,14.39999962
LATAM,Consumer,South America,2015-03-22T00:00,239.9499969,35.99000168
LATAM,Home Office,Caribbean,2015-03-23T00:00,66,5.940000057
LATAM,Consumer,Central America,2015-03-23T00:00,250,7.5
LATAM,Consumer,Central America,2015-03-23T00:00,25,0.75
LATAM,Consumer,Caribbean,2015-03-23T00:00,299.980011,6
LATAM,Corporate,South America,2015-03-23T00:00,100,0
LATAM,Corporate,South America,2015-03-23T00:00,200,20
LATAM,Corporate,South America,2015-03-23T00:00,210,52.5
LATAM,Consumer,South America,2015-03-23T00:00,299.980011,36
LATAM,Consumer,Caribbean,2015-03-23T00:00,50,5
LATAM,Consumer,Caribbean,2015-03-23T00:00,299.980011,3
LATAM,Consumer,Central America,2015-03-23T00:00,100,3
LATAM,Consumer,Central America,2015-03-23T00:00,100,4
LATAM,Corporate,Central America,2015-03-23T00:00,59.99000168,2.400000095
LATAM,Corporate,Central America,2015-03-23T00:00,59.99000168,3
LATAM,Corporate,Central America,2015-03-23T00:00,299.980011,51
LATAM,Corporate,Central America,2015-03-23T00:00,299.980011,54
LATAM,Corporate,Central America,2015-03-23T00:00,150,22.5
LATAM,Corporate,South America,2015-03-23T00:00,399.980011,48
LATAM,Corporate,South America,2015-03-23T00:00,299.980011,48
LATAM,Corporate,South America,2015-03-23T00:00,119.9800034,1.200000048
LATAM,Corporate,South America,2015-03-23T00:00,299.9500122,35.99000168
LATAM,Corporate,South America,2015-03-23T00:00,199.9499969,14
LATAM,Corporate,Central America,2015-03-23T00:00,99.94999695,17.98999977
LATAM,Corporate,Central America,2015-03-23T00:00,199.9499969,20
LATAM,Home Office,Central America,2015-03-23T00:00,89.94999695,22.48999977
LATAM,Consumer,Central America,2015-03-23T00:00,9.989999771,2
LATAM,Consumer,Central America,2015-03-23T00:00,9.989999771,2.5
LATAM,Consumer,Central America,2015-03-23T00:00,129.9900055,19.5
LATAM,Consumer,Central America,2015-03-23T00:00,39.99000168,6.400000095
LATAM,Consumer,Central America,2015-03-23T00:00,119.9800034,4.800000191
LATAM,Corporate,Central America,2015-03-23T00:00,129.9900055,5.199999809
LATAM,Consumer,South America,2015-03-23T00:00,129.9900055,6.5
LATAM,Consumer,Central America,2015-03-23T00:00,399.980011,68
LATAM,Consumer,South America,2015-03-23T00:00,104.9700012,20.98999977
LATAM,Consumer,Central America,2015-03-23T00:00,200,26
LATAM,Consumer,Central America,2015-03-23T00:00,50,6.5
LATAM,Corporate,Central America,2015-03-23T00:00,50,7.5
LATAM,Home Office,South America,2015-03-23T00:00,199.9499969,18
LATAM,Consumer,South America,2015-03-23T00:00,39.99000168,6
LATAM,Consumer,Central America,2015-03-23T00:00,119.9700012,6.599999905
LATAM,Consumer,Central America,2015-03-23T00:00,179.9700012,3.599999905
LATAM,Consumer,Central America,2015-03-23T00:00,299.9500122,47.99000168
LATAM,Corporate,South America,2015-03-23T00:00,99.98999786,2
LATAM,Corporate,South America,2015-03-23T00:00,50,3.5
LATAM,Corporate,Central America,2015-03-23T00:00,399.980011,80
LATAM,Home Office,South America,2015-03-23T00:00,499.9500122,10
LATAM,Corporate,Central America,2015-03-23T00:00,199.9799957,36
LATAM,Corporate,Central America,2015-03-23T00:00,79.98000336,0
LATAM,Corporate,Central America,2015-03-23T00:00,119.9700012,8.399999619
LATAM,Corporate,Central America,2015-03-23T00:00,499.9500122,0
LATAM,Corporate,South America,2015-03-23T00:00,299.9500122,30
LATAM,Corporate,Central America,2015-03-23T00:00,299.9500122,44.99000168
LATAM,Corporate,Central America,2015-03-23T00:00,299.980011,39
LATAM,Corporate,Central America,2015-03-23T00:00,299.980011,45
LATAM,Corporate,Central America,2015-03-23T00:00,99.95999908,19.98999977
LATAM,Corporate,Caribbean,2015-03-23T00:00,200,24
LATAM,Corporate,South America,2015-03-23T00:00,199.9900055,32
LATAM,Consumer,South America,2015-03-23T00:00,199.9900055,34
LATAM,Home Office,Caribbean,2015-03-23T00:00,199.9900055,36
LATAM,Corporate,South America,2015-03-23T00:00,199.9900055,40
LATAM,Corporate,South America,2015-03-23T00:00,199.9900055,50
LATAM,Corporate,Central America,2015-03-23T00:00,199.9900055,0
LATAM,Corporate,Central America,2015-03-23T00:00,199.9900055,2
LATAM,Consumer,Central America,2015-03-23T00:00,199.9900055,4
LATAM,Home Office,Caribbean,2015-03-23T00:00,199.9900055,6
LATAM,Consumer,South America,2015-03-23T00:00,199.9900055,8
LATAM,Consumer,South America,2015-03-23T00:00,199.9900055,10
LATAM,Consumer,Caribbean,2015-03-23T00:00,199.9900055,11
LATAM,Consumer,Central America,2015-03-23T00:00,199.9900055,14
LATAM,Consumer,Central America,2015-03-23T00:00,199.9900055,18
LATAM,Consumer,Caribbean,2015-03-23T00:00,199.9900055,20
LATAM,Home Office,South America,2015-03-23T00:00,199.9900055,24
LATAM,Consumer,Central America,2015-03-23T00:00,129.9900055,22.10000038
LATAM,Consumer,Central America,2015-03-23T00:00,129.9900055,23.39999962
LATAM,Corporate,Caribbean,2015-03-23T00:00,399.980011,64
LATAM,Consumer,Central America,2015-03-23T00:00,99.98999786,4
LATAM,Consumer,Central America,2015-03-23T00:00,100,2
LATAM,Corporate,South America,2015-03-23T00:00,99.98999786,3
LATAM,Corporate,South America,2015-03-23T00:00,129.9900055,0
LATAM,Corporate,South America,2015-03-23T00:00,239.9600067,7.199999809
LATAM,Corporate,South America,2015-03-23T00:00,299.9500122,38.99000168
LATAM,Consumer,Central America,2015-03-23T00:00,399.980011,72
LATAM,Consumer,Central America,2015-03-23T00:00,299.980011,60
LATAM,Consumer,Caribbean,2015-03-23T00:00,399.980011,60
LATAM,Home Office,Central America,2015-03-23T00:00,200,30
LATAM,Consumer,South America,2015-03-23T00:00,49.97999954,7.5
LATAM,Consumer,South America,2015-03-23T00:00,199.9199982,8
LATAM,Home Office,South America,2015-03-23T00:00,49.97999954,8
LATAM,Corporate,South America,2015-03-23T00:00,99.95999908,17.98999977
LATAM,Corporate,South America,2015-03-23T00:00,149.9400024,3
LATAM,Consumer,Central America,2015-03-23T00:00,249.8999939,2.5
LATAM,Home Office,Caribbean,2015-03-23T00:00,249.8999939,5
LATAM,Consumer,South America,2015-03-23T00:00,199.9199982,10
LATAM,Consumer,Central America,2015-03-23T00:00,149.9400024,4.5
LATAM,Consumer,Central America,2015-03-23T00:00,49.97999954,8.5
LATAM,Consumer,Central America,2015-03-23T00:00,99.95999908,24.98999977
LATAM,Consumer,Central America,2015-03-23T00:00,149.9400024,6
LATAM,Consumer,Central America,2015-03-23T00:00,199.9199982,11
LATAM,Corporate,Central America,2015-03-23T00:00,149.9400024,7.5
LATAM,Corporate,Central America,2015-03-23T00:00,99.95999908,0
LATAM,Corporate,Central America,2015-03-23T00:00,99.95999908,1
LATAM,Consumer,Caribbean,2015-03-23T00:00,99.95999908,2
LATAM,Consumer,Caribbean,2015-03-23T00:00,49.97999954,9
LATAM,Corporate,Central America,2015-03-23T00:00,49.97999954,10
LATAM,Consumer,Central America,2015-03-23T00:00,199.9199982,13.98999977
LATAM,Consumer,Central America,2015-03-23T00:00,149.9400024,8.25
LATAM,Consumer,Central America,2015-03-23T00:00,99.95999908,3
LATAM,Home Office,South America,2015-03-23T00:00,149.9400024,10.5
LATAM,Corporate,Central America,2015-03-23T00:00,99.95999908,4
LATAM,Consumer,South America,2015-03-23T00:00,59.99000168,4.199999809
LATAM,Consumer,South America,2015-03-23T00:00,129.9900055,15.60000038
LATAM,Consumer,South America,2015-03-23T00:00,399.980011,52
LATAM,Consumer,South America,2015-03-23T00:00,399.980011,36
LATAM,Corporate,Central America,2015-03-23T00:00,299.980011,0
LATAM,Consumer,South America,2015-03-23T00:00,129.9900055,11.69999981
LATAM,Consumer,South America,2015-03-23T00:00,129.9900055,13
LATAM,Consumer,South America,2015-03-23T00:00,43.97999954,5.28000021
LATAM,Consumer,South America,2015-03-23T00:00,129.9900055,16.89999962
LATAM,Consumer,Caribbean,2015-03-23T00:00,129.9900055,20.79999924
LATAM,Consumer,Central America,2015-03-23T00:00,83.97000122,0.839999974
LATAM,Consumer,Caribbean,2015-03-23T00:00,79.95999908,0.800000012
LATAM,Consumer,South America,2015-03-23T00:00,299.9700012,53.99000168
LATAM,Consumer,South America,2015-03-23T00:00,150,19.5
LATAM,Corporate,Central America,2015-03-23T00:00,299.9500122,50.99000168
LATAM,Home Office,Caribbean,2015-03-23T00:00,399.9599915,22
LATAM,Home Office,Caribbean,2015-03-23T00:00,59.99000168,3.299999952
LATAM,Home Office,Caribbean,2015-03-23T00:00,100,1
LATAM,Home Office,Caribbean,2015-03-23T00:00,499.9500122,5
LATAM,Home Office,Caribbean,2015-03-23T00:00,129.9900055,9.100000381
LATAM,Home Office,Caribbean,2015-03-23T00:00,179.9700012,1.799999952
LATAM,Home Office,South America,2015-03-23T00:00,129.9900055,3.900000095
LATAM,Home Office,South America,2015-03-23T00:00,50,4.5
LATAM,Home Office,South America,2015-03-23T00:00,399.980011,40
LATAM,Consumer,South America,2015-03-23T00:00,119.9800034,3.599999905
LATAM,Consumer,Caribbean,2015-03-23T00:00,100,5
LATAM,Consumer,Caribbean,2015-03-23T00:00,250,2.5
LATAM,Consumer,Central America,2015-03-23T00:00,99.98999786,5
LATAM,Consumer,Central America,2015-03-23T00:00,299.9500122,59.99000168
LATAM,Consumer,Central America,2015-03-23T00:00,59.99000168,5.400000095
LATAM,Consumer,Central America,2015-03-23T00:00,129.9900055,26
LATAM,Consumer,Central America,2015-03-23T00:00,299.980011,9
LATAM,Consumer,South America,2015-03-23T00:00,399.980011,28
LATAM,Consumer,Caribbean,2015-03-23T00:00,59.99000168,6
LATAM,Consumer,Caribbean,2015-03-23T00:00,399.980011,100
LATAM,Consumer,South America,2015-03-23T00:00,119.9800034,0
LATAM,Consumer,South America,2015-03-23T00:00,299.9700012,50.99000168
LATAM,Consumer,Caribbean,2015-03-23T00:00,239.9600067,9.600000381
LATAM,Home Office,Central America,2015-03-23T00:00,59.99000168,1.799999952
LATAM,Home Office,Central America,2015-03-23T00:00,129.9900055,7.150000095
LATAM,Home Office,Caribbean,2015-03-23T00:00,129.9900055,32.5
LATAM,Home Office,Caribbean,2015-03-23T00:00,129.9900055,1.299999952
LATAM,Home Office,Caribbean,2015-03-23T00:00,129.9900055,2.599999905
LATAM,Home Office,Caribbean,2015-03-23T00:00,100,5.5
LATAM,Home Office,Caribbean,2015-03-23T00:00,179.9700012,0
LATAM,Home Office,Caribbean,2015-03-23T00:00,299.9500122,53.99000168
LATAM,Consumer,Central America,2015-03-23T00:00,299.980011,75
LATAM,Consumer,Central America,2015-03-23T00:00,119.9800034,2.400000095
LATAM,Consumer,Central America,2015-03-23T00:00,50,6
LATAM,Consumer,Central America,2015-03-23T00:00,179.9700012,5.400000095
LATAM,Consumer,Central America,2015-03-23T00:00,250,5
LATAM,Consumer,Central America,2015-03-23T00:00,119.9800034,6
LATAM,Consumer,Caribbean,2015-03-24T00:00,24.98999977,1.75
LATAM,Consumer,Central America,2015-03-24T00:00,399.980011,60
LATAM,Consumer,Central America,2015-03-24T00:00,239.9600067,0
LATAM,Consumer,Central America,2015-03-24T00:00,100,10
LATAM,Consumer,Caribbean,2015-03-24T00:00,179.9700012,44.99000168
LATAM,Corporate,Central America,2015-03-24T00:00,100,17
LATAM,Consumer,Caribbean,2015-03-24T00:00,191.9600067,24.95000076
LATAM,Consumer,Caribbean,2015-03-24T00:00,299.9500122,27
LATAM,Corporate,Central America,2015-03-24T00:00,179.9700012,32.38999939
LATAM,Corporate,Central America,2015-03-24T00:00,179.9700012,35.99000168
LATAM,Consumer,Central America,2015-03-24T00:00,79.94999695,11.98999977
LATAM,Consumer,Central America,2015-03-24T00:00,299.9500122,12
LATAM,Corporate,South America,2015-03-24T00:00,299.980011,16.5
LATAM,Corporate,South America,2015-03-24T00:00,100,13
LATAM,Corporate,South America,2015-03-24T00:00,299.9700012,39
LATAM,Corporate,South America,2015-03-24T00:00,299.9700012,45
LATAM,Consumer,Caribbean,2015-03-24T00:00,129.9900055,20.79999924
LATAM,Consumer,Caribbean,2015-03-24T00:00,129.9900055,22.10000038
LATAM,Corporate,Central America,2015-03-24T00:00,129.9900055,19.5
LATAM,Corporate,Central America,2015-03-24T00:00,200,10
LATAM,Corporate,Central America,2015-03-24T00:00,299.9500122,15
LATAM,Corporate,South America,2015-03-24T00:00,179.9700012,30.59000015
LATAM,Corporate,Central America,2015-03-24T00:00,53.97000122,3.779999971
LATAM,Consumer,Central America,2015-03-24T00:00,14.98999977,0.150000006
LATAM,Corporate,Central America,2015-03-24T00:00,29.97999954,7.5
LATAM,Consumer,Central America,2015-03-24T00:00,24.98999977,1.370000005
LATAM,Consumer,South America,2015-03-24T00:00,299.9500122,16.5
LATAM,Corporate,Central America,2015-03-24T00:00,100,25
LATAM,Consumer,Central America,2015-03-24T00:00,129.9900055,2.599999905
LATAM,Consumer,Central America,2015-03-24T00:00,200,14
LATAM,Consumer,Central America,2015-03-24T00:00,250,45
LATAM,Corporate,Central America,2015-03-24T00:00,59.99000168,0.600000024
LATAM,Corporate,Central America,2015-03-24T00:00,129.9900055,15.60000038
LATAM,Corporate,Central America,2015-03-24T00:00,129.9900055,16.89999962
LATAM,Corporate,Central America,2015-03-24T00:00,299.980011,27
LATAM,Consumer,Caribbean,2015-03-24T00:00,299.980011,6
LATAM,Consumer,Caribbean,2015-03-24T00:00,199.9799957,26
LATAM,Corporate,Central America,2015-03-24T00:00,399.980011,100
LATAM,Corporate,Central America,2015-03-24T00:00,199.9799957,32
LATAM,Corporate,Central America,2015-03-24T00:00,399.980011,20
LATAM,Corporate,Central America,2015-03-24T00:00,199.9799957,34
LATAM,Corporate,Caribbean,2015-03-24T00:00,100,20
LATAM,Corporate,Caribbean,2015-03-24T00:00,250,50
LATAM,Consumer,Central America,2015-03-24T00:00,199.9900055,40
LATAM,Consumer,Central America,2015-03-24T00:00,199.9900055,50
LATAM,Home Office,South America,2015-03-24T00:00,199.9900055,0
LATAM,Consumer,Caribbean,2015-03-24T00:00,199.9900055,2
LATAM,Consumer,Central America,2015-03-24T00:00,199.9900055,4
LATAM,Consumer,Central America,2015-03-24T00:00,199.9900055,6
LATAM,Consumer,South America,2015-03-24T00:00,199.9900055,8
LATAM,Corporate,South America,2015-03-24T00:00,199.9900055,10
LATAM,Corporate,Central America,2015-03-24T00:00,199.9900055,11
LATAM,Corporate,South America,2015-03-24T00:00,199.9900055,14
LATAM,Consumer,Central America,2015-03-24T00:00,199.9900055,18
LATAM,Corporate,Central America,2015-03-24T00:00,199.9900055,20
LATAM,Home Office,Central America,2015-03-24T00:00,199.9900055,24
LATAM,Home Office,Central America,2015-03-24T00:00,199.9900055,26
LATAM,Corporate,Central America,2015-03-24T00:00,199.9900055,30
LATAM,Consumer,Caribbean,2015-03-24T00:00,299.9500122,9
LATAM,Consumer,Central America,2015-03-24T00:00,59.99000168,1.200000048
LATAM,Consumer,Central America,2015-03-24T00:00,129.9900055,26
LATAM,Corporate,Central America,2015-03-24T00:00,299.9700012,48
LATAM,Corporate,Central America,2015-03-24T00:00,119.9800034,20.39999962
LATAM,Corporate,Central America,2015-03-24T00:00,119.9700012,4.800000191
LATAM,Home Office,South America,2015-03-24T00:00,129.9900055,3.900000095
LATAM,Home Office,Central America,2015-03-24T00:00,74.97000122,5.25
LATAM,Home Office,South America,2015-03-24T00:00,119.9599991,17.98999977
LATAM,Home Office,South America,2015-03-24T00:00,49.97999954,3.5
LATAM,Consumer,Caribbean,2015-03-24T00:00,99.95999908,12.98999977
LATAM,Consumer,South America,2015-03-24T00:00,49.97999954,4.5
LATAM,Corporate,South America,2015-03-24T00:00,249.8999939,49.97999954
LATAM,Consumer,Central America,2015-03-24T00:00,99.95999908,14.98999977
LATAM,Corporate,Central America,2015-03-24T00:00,199.9199982,35.99000168
LATAM,Corporate,Central America,2015-03-24T00:00,199.9199982,39.97999954
LATAM,Corporate,Central America,2015-03-24T00:00,149.9400024,37.49000168
LATAM,Corporate,Central America,2015-03-24T00:00,149.9400024,0
LATAM,Consumer,Central America,2015-03-24T00:00,199.9199982,49.97999954
LATAM,Home Office,Central America,2015-03-24T00:00,149.9400024,1.5
LATAM,Consumer,Central America,2015-03-24T00:00,249.8999939,62.47999954
LATAM,Consumer,South America,2015-03-24T00:00,399.980011,80
LATAM,Consumer,Central America,2015-03-24T00:00,49.97999954,5
LATAM,Consumer,Central America,2015-03-24T00:00,199.9199982,0
LATAM,Home Office,Central America,2015-03-24T00:00,199.9199982,2
LATAM,Corporate,Central America,2015-03-24T00:00,199.9199982,4
LATAM,Corporate,Central America,2015-03-24T00:00,99.95999908,15.98999977
LATAM,Consumer,Central America,2015-03-24T00:00,49.97999954,6
LATAM,Home Office,Central America,2015-03-24T00:00,99.95999908,16.98999977
LATAM,Home Office,Central America,2015-03-24T00:00,199.9199982,6
LATAM,Corporate,Central America,2015-03-24T00:00,49.97999954,6.5
LATAM,Consumer,South America,2015-03-24T00:00,249.8999939,0
LATAM,Consumer,Caribbean,2015-03-24T00:00,150,18
LATAM,Consumer,Caribbean,2015-03-24T00:00,159.9600067,8
LATAM,Consumer,Caribbean,2015-03-24T00:00,250,37.5
LATAM,Consumer,Central America,2015-03-24T00:00,299.980011,21
LATAM,Consumer,Caribbean,2015-03-24T00:00,99.98999786,0
LATAM,Consumer,Caribbean,2015-03-24T00:00,399.980011,40
LATAM,Consumer,Caribbean,2015-03-24T00:00,399.980011,48
LATAM,Consumer,Central America,2015-03-24T00:00,83.97000122,0
LATAM,Consumer,Central America,2015-03-24T00:00,399.9599915,20
LATAM,Consumer,Central America,2015-03-24T00:00,200,11
LATAM,Consumer,Caribbean,2015-03-24T00:00,159.9600067,4.800000191
LATAM,Consumer,Central America,2015-03-24T00:00,250,40
LATAM,Consumer,Central America,2015-03-24T00:00,299.980011,15
LATAM,Consumer,Central America,2015-03-24T00:00,399.980011,72
LATAM,Consumer,Central America,2015-03-24T00:00,129.9900055,5.199999809
LATAM,Consumer,Central America,2015-03-24T00:00,129.9900055,6.5
LATAM,Consumer,Central America,2015-03-24T00:00,129.9900055,7.150000095
LATAM,Consumer,Central America,2015-03-24T00:00,50,2.75
LATAM,Consumer,Central America,2015-03-24T00:00,39.99000168,5.199999809
LATAM,Corporate,Central America,2015-03-24T00:00,27.98999977,0.839999974
LATAM,Corporate,Central America,2015-03-24T00:00,399.980011,4
LATAM,Corporate,Central America,2015-03-24T00:00,100,16
LATAM,Corporate,Central America,2015-03-24T00:00,159.9600067,8.800000191
LATAM,Corporate,Central America,2015-03-24T00:00,250,42.5
LATAM,Corporate,Central America,2015-03-24T00:00,99.98999786,1
LATAM,Corporate,Central America,2015-03-24T00:00,129.9900055,23.39999962
LATAM,Corporate,Central America,2015-03-24T00:00,39.99000168,4.800000191
LATAM,Corporate,Central America,2015-03-24T00:00,399.980011,8
LATAM,Corporate,Central America,2015-03-24T00:00,100,18
LATAM,Consumer,Central America,2015-03-24T00:00,119.9800034,21.60000038
LATAM,Consumer,Central America,2015-03-24T00:00,63.97999954,7.679999828
LATAM,Consumer,Central America,2015-03-24T00:00,159.9499969,3.200000048
LATAM,Consumer,Central America,2015-03-24T00:00,399.980011,64
LATAM,Consumer,Central America,2015-03-24T00:00,399.980011,68
LATAM,Consumer,Central America,2015-03-24T00:00,100,15
LATAM,Consumer,Central America,2015-03-24T00:00,179.9700012,28.79999924
LATAM,Home Office,Central America,2015-03-24T00:00,119.9800034,24
LATAM,Home Office,Central America,2015-03-24T00:00,239.9600067,4.800000191
LATAM,Consumer,Central America,2015-03-24T00:00,299.980011,9
LATAM,Consumer,Central America,2015-03-24T00:00,399.980011,52
LATAM,Consumer,Central America,2015-03-24T00:00,119.9800034,19.20000076
LATAM,Consumer,Central America,2015-03-24T00:00,159.9600067,6.400000095
LATAM,Consumer,South America,2015-03-24T00:00,129.9900055,9.100000381
LATAM,Home Office,Central America,2015-03-24T00:00,129.9900055,11.69999981
LATAM,Home Office,Central America,2015-03-24T00:00,129.9900055,13
LATAM,Home Office,Central America,2015-03-24T00:00,50,2.5
LATAM,Home Office,Central America,2015-03-24T00:00,199.9799957,30
LATAM,Home Office,Central America,2015-03-24T00:00,299.9700012,36
LATAM,Home Office,Central America,2015-03-24T00:00,399.980011,12
LATAM,Home Office,Central America,2015-03-24T00:00,119.9700012,6
LATAM,Home Office,Central America,2015-03-24T00:00,159.9600067,11.19999981
LATAM,Home Office,Central America,2015-03-24T00:00,200,18
LATAM,Home Office,Central America,2015-03-24T00:00,399.980011,16
LATAM,Consumer,South America,2015-03-24T00:00,239.9600067,59.99000168
LATAM,Consumer,South America,2015-03-24T00:00,159.9600067,3.200000048
LATAM,Consumer,South America,2015-03-24T00:00,129.9900055,32.5
LATAM,Consumer,Caribbean,2015-03-24T00:00,299.980011,12
LATAM,Consumer,Central America,2015-03-24T00:00,399.980011,22
LATAM,Consumer,Central America,2015-03-24T00:00,299.980011,30
LATAM,Consumer,South America,2015-03-24T00:00,119.9800034,30
LATAM,Consumer,Caribbean,2015-03-24T00:00,100,12
LATAM,Consumer,Central America,2015-03-24T00:00,239.9600067,2.400000095
LATAM,Consumer,South America,2015-03-24T00:00,250,0
LATAM,Consumer,Central America,2015-03-24T00:00,250,62.5
LATAM,Consumer,Caribbean,2015-03-24T00:00,79.98000336,20
LATAM,Consumer,Caribbean,2015-03-24T00:00,399.9599915,16
LATAM,Consumer,Caribbean,2015-03-24T00:00,299.9500122,21
LATAM,Home Office,Central America,2015-03-24T00:00,399.980011,0
LATAM,Corporate,South America,2015-03-25T00:00,49.97999954,2.75
LATAM,Consumer,South America,2015-03-25T00:00,299.9500122,0
LATAM,Consumer,Central America,2015-03-25T00:00,50,1
LATAM,Corporate,South America,2015-03-25T00:00,25,0.5
LATAM,Corporate,Central America,2015-03-25T00:00,100,5.5
LATAM,Consumer,Caribbean,2015-03-25T00:00,299.9700012,21
LATAM,Corporate,Central America,2015-03-25T00:00,299.9500122,59.99000168
LATAM,Corporate,Central America,2015-03-25T00:00,159.9499969,1.600000024
LATAM,Consumer,South America,2015-03-25T00:00,129.9900055,6.5
LATAM,Consumer,South America,2015-03-25T00:00,119.9800034,6
